,Start,XIRR_Normal,XIRR_Dynamic,XIRR_Diff
184,2017-04-01,13.872132607589569,14.611842956498311,0.7397103489087425
185,2017-05-01,14.857056607982416,15.698896765972714,0.8418401579902979
186,2017-06-01,15.440094518352481,16.23296708523083,0.7928725668783471
187,2017-07-01,16.159139894134874,17.096398652163973,0.9372587580290997
188,2017-08-01,16.881744889827573,17.724643965413918,0.842899075586348
189,2017-09-01,15.80149214006171,16.58634374462477,0.784851604563061
190,2017-10-01,16.044780714339865,16.96536296696052,0.9205822526206525
191,2017-11-01,14.843745868752201,15.688020016755996,0.8442741480037957
192,2017-12-01,16.28591810867493,17.18580869207308,0.8998905833981524
193,2018-01-01,18.43854133885135,19.441984310660324,1.003442971808974
194,2018-02-01,18.295911314649903,19.12621110163767,0.8302997869877676
195,2018-03-01,18.525852995971707,19.21991417043902,0.6940611744673086
196,2018-04-01,18.565721911553272,19.420055779903375,0.8543338683501017
197,2018-05-01,18.66546987789679,19.47544083742589,0.8099709595290994
198,2018-06-01,18.260362259046296,19.049743584616625,0.7893813255703264
199,2018-07-01,19.955831727562114,20.892817539224648,0.9369858116625329
200,2018-08-01,20.813221078080183,21.78769104596946,0.9744699678892771
201,2018-09-01,21.09809864028053,21.84224081509197,0.744142174811438
202,2018-10-01,21.683526540311217,22.235705173285773,0.5521786329745537
203,2018-11-01,19.039387923779827,19.737712265864136,0.6983243420843083
204,2018-12-01,18.64244797255444,19.322624518375907,0.6801765458214676
